43.260423, -79.919861
43.260404, -79.920661
43.260728, -79.920693
43.260730, -79.920742
43.260925, -79.920757
43.260942, -79.920424
43.261139, -79.920437
43.261133, -79.920729
43.261291, -79.920736
43.261306, -79.919912
43.261162, -79.919896
43.261145, -79.920217
43.260952, -79.920167
43.260952, -79.920064
43.260773, -79.920026
43.260769, -79.920152
43.260575, -79.920157
43.260585, -79.919834
43.260419, -79.919821
